DateKey,AreaID,LocationID,Día,Noche,Tarde
20250105,A013,L007,3067.38,0.0,15126.439999999999
20250105,A017,L013,11156.56,20107.47,45696.06
20250106,A004,L009,42369.83,14674.529999999999,20138.37
20250106,A005,L016,7886.030000000001,21273.4,21459.469999999998
20250106,A006,L016,3476.56,0.0,4022.31
20250106,A008,L006,9654.89,0.0,893.24
20250106,A009,L006,0.0,5201.41,25421.66
20250106,A010,L005,0.0,14666.25,0.0
20250106,A012,L015,0.0,0.0,8787.23
20250106,A017,L013,20331.899999999998,9427.47,13250.839999999998
20250107,A004,L009,28886.28,58376.130000000005,46809.32
20250107,A005,L016,15702.65,23251.36,22104.75
20250107,A006,L016,0.0,5360.06,5026.64
20250107,A008,L006,1948.33,7866.38,1222.48
20250107,A009,L006,0.0,1714.7,4364.65
20250107,A010,L005,8487.93,5196.84,13986.7
20250107,A012,L015,0.0,3781.78,0.0
20250107,A013,L007,9452.55,3177.93,0.0
20250107,A017,L013,0.0,12507.55,16452.65
20250108,A004,L009,19030.93,30910.59,26400.41
20250108,A005,L016,11444.19,14585.6,14427.14
20250108,A006,L016,0.0,0.0,12334.16
20250108,A008,L006,7073.099999999999,5315.95,0.0
20250108,A009,L006,10660.81,6249.1900000000005,6219.15
20250108,A010,L005,6207.38,23196.86,2289.01
20250108,A017,L013,17820.249999999996,37503.490000000005,19278.559999999998
20250109,A004,L009,62424.01,31684.85,27566.09
20250109,A005,L016,929.98,9387.6,35827.880000000005
20250109,A006,L016,11220.52,0.0,909.08
20250109,A008,L006,2380.66,17302.809999999998,2385.88
20250109,A009,L006,0.0,639.89,0.0
20250109,A010,L005,30704.510000000002,11883.29,7696.76
20250109,A012,L015,0.0,0.0,2506.36
20250109,A013,L007,0.0,5130.07,0.0
20250109,A017,L013,41859.1,9229.89,26053.29
20250110,A004,L009,24386.74,28185.2,30819.84
20250110,A005,L016,16096.39,3272.95,4396.63
20250110,A008,L006,0.0,8697.89,7365.08
20250110,A009,L006,0.0,9977.09,0.0
20250110,A010,L005,5605.9800000000005,18879.239999999998,11365.51
20250110,A012,L015,0.0,7793.79,6996.9
20250110,A013,L007,4263.91,0.0,0.0
20250110,A017,L013,20673.18,14777.8,2733.11
20250111,A004,L009,18487.78,53360.5,20359.44
20250111,A005,L016,22851.84,22187.219999999998,0.0
20250111,A006,L016,0.0,12438.72,0.0
20250111,A008,L006,0.0,12258.79,4168.41
20250111,A009,L006,0.0,0.0,6205.16
20250111,A010,L005,12555.369999999999,5792.36,5550.92
20250111,A012,L015,1583.46,0.0,2008.97
20250111,A013,L007,0.0,1082.85,0.0
20250111,A017,L013,28113.48,19113.34,21229.510000000002
20250112,A004,L009,53322.64,19229.59,15998.560000000001
20250112,A005,L016,8831.41,27470.91,772.86
20250112,A006,L016,3347.1,0.0,0.0
20250112,A008,L006,5732.34,2895.34,2541.61
20250112,A009,L006,10175.25,6405.84,0.0
20250112,A010,L005,1932.22,15241.529999999999,15418.7
20250112,A012,L015,1378.59,6631.53,3679.19
20250112,A013,L007,3724.67,2053.27,0.0
20250112,A017,L013,33253.82,24750.09,8686.86
20250113,A004,L009,55151.96,37271.7,47072.72
20250113,A005,L016,14094.31,3489.88,2983.01
20250113,A006,L016,6467.16,3643.93,14532.82
20250113,A008,L006,6884.59,6501.950000000001,3695.8
20250113,A009,L006,9618.84,0.0,0.0
20250113,A010,L005,4476.34,12001.539999999999,14349.099999999999
20250113,A012,L015,0.0,9209.88,0.0
20250113,A013,L007,3206.46,4017.37,954.24
20250113,A017,L013,22814.02,26755.64,13660.44
20250114,A004,L009,25697.95,16302.6,42083.29
20250114,A005,L016,11726.970000000001,19626.68,15327.51
20250114,A006,L016,3285.22,0.0,0.0
20250114,A008,L006,10936.42,2138.91,0.0
20250114,A009,L006,0.0,4013.74,4711.29
20250114,A010,L005,10365.08,12059.439999999999,1488.3
20250114,A012,L015,0.0,0.0,7695.91
20250114,A013,L007,8601.32,0.0,0.0
20250114,A017,L013,12263.94,8067.26,17921.16
20250115,A004,L009,54872.69,21604.75,22470.4
20250115,A005,L016,16029.7,19048.79,7187.55
20250115,A006,L016,2815.35,7749.57,0.0
20250115,A008,L006,16494.55,0.0,7121.87
20250115,A009,L006,3447.49,0.0,4731.14
20250115,A010,L005,1502.33,14757.46,8326.81
20250115,A012,L015,0.0,0.0,6534.04
20250115,A013,L007,0.0,2198.28,8356.08
20250115,A017,L013,10527.76,34874.3,24447.26
20250116,A004,L009,35700.59,51838.04,28411.940000000002
20250116,A005,L016,2077.4,12451.09,17508.93
20250116,A008,L006,3809.54,24206.72,24555.199999999997
20250116,A009,L006,0.0,11909.5,0.0
20250116,A010,L005,20266.04,13846.26,12705.8
20250116,A012,L015,3115.43,0.0,0.0
20250116,A013,L007,3029.85,3970.9,0.0
20250116,A017,L013,7912.76,16033.029999999999,56359.68
20250117,A004,L009,45559.83,54568.42,35468.83
20250117,A005,L016,6242.99,10012.34,3575.87
20250117,A006,L016,0.0,2706.87,2979.77
20250117,A008,L006,4548.62,4038.21,7306.03
20250117,A009,L006,0.0,15892.73,4535.87
20250117,A010,L005,2089.42,6017.07,3228.0299999999997
20250117,A013,L007,0.0,5490.74,0.0
20250117,A017,L013,36137.35,17536.42,10054.279999999999
20250118,A004,L009,35325.6,26657.46,22458.01
20250118,A005,L016,20756.16,5868.77,9488.73
20250118,A006,L016,3475.83,0.0,1503.24
20250118,A009,L006,0.0,0.0,5477.23
20250118,A010,L005,0.0,1913.52,22149.11
20250118,A012,L015,3928.04,5489.84,0.0
20250118,A013,L007,8441.63,0.0,4010.33
20250118,A017,L013,10352.01,1003.66,36830.21
20250119,A004,L009,36349.47,5023.4800000000005,16135.37
20250119,A005,L016,5552.33,20463.56,15716.98
20250119,A006,L016,8943.85,1663.24,0.0
20250119,A008,L006,8520.3,17090.9,11043.78
20250119,A010,L005,15474.52,2832.0,13531.25
20250119,A012,L015,0.0,2220.79,7824.0
20250119,A013,L007,2271.71,15837.46,494.89
20250119,A017,L013,20839.85,11018.35,33325.22
20250120,A004,L009,37624.979999999996,41163.22,26556.21
20250120,A005,L016,1519.26,1909.03,7270.09
20250120,A006,L016,0.0,9918.49,9436.650000000001
20250120,A008,L006,11453.08,6537.49,17911.72
20250120,A009,L006,0.0,11109.509999999998,0.0
20250120,A010,L005,435.44,7814.530000000001,1560.66
20250120,A012,L015,0.0,5226.05,0.0
20250120,A013,L007,0.0,2033.79,0.0
20250120,A017,L013,16795.9,37153.9,8247.869999999999
20250121,A004,L009,35655.36,23697.32,26792.420000000002
20250121,A005,L016,5737.82,7624.64,3197.11
20250121,A006,L016,0.0,0.0,11028.92
20250121,A008,L006,7284.79,4803.27,7269.34
20250121,A009,L006,0.0,4404.88,0.0
20250121,A010,L005,11235.29,12302.57,0.0
20250121,A012,L015,0.0,5748.02,0.0
20250121,A013,L007,670.77,0.0,14596.3
20250121,A017,L013,31477.28,28595.91,32364.960000000003
20250122,A004,L009,52380.06,19438.22,39216.57
20250122,A005,L016,12368.41,6344.54,8620.27
20250122,A006,L016,0.0,7362.75,0.0
20250122,A008,L006,2726.6,5488.91,2498.53
20250122,A009,L006,0.0,0.0,3272.36
20250122,A010,L005,4688.1900000000005,0.0,12524.15
20250122,A012,L015,5422.14,0.0,4821.0
20250122,A013,L007,0.0,6704.39,15722.419999999998
20250122,A017,L013,31094.03,20755.65,16459.53
20250123,A004,L009,12465.79,12716.7,20703.519999999997
20250123,A005,L016,39129.15,12017.29,9692.71
20250123,A006,L016,7738.48,0.0,0.0
20250123,A008,L006,4323.44,0.0,10593.900000000001
20250123,A009,L006,1923.9299999999998,8098.72,0.0
20250123,A010,L005,5792.85,15580.92,5705.469999999999
20250123,A012,L015,3028.36,0.0,6895.780000000001
20250123,A013,L007,2676.84,5669.19,2955.91
20250123,A017,L013,37119.66,38635.55,25588.2
20250124,A004,L009,17208.760000000002,4454.14,41863.14
20250124,A005,L016,0.0,13029.09,16763.27
20250124,A006,L016,18929.64,0.0,7656.26
20250124,A008,L006,8211.2,0.0,0.0
20250124,A009,L006,6636.03,7698.71,898.9
20250124,A010,L005,8595.78,13146.57,0.0
20250124,A012,L015,4107.71,4609.93,0.0
20250124,A013,L007,0.0,14711.63,4171.9
20250124,A017,L013,21364.98,15630.69,7044.45
20250125,A004,L009,41401.87,40298.56,34831.98
20250125,A005,L016,30112.6,15776.58,12822.21
20250125,A006,L016,6694.92,0.0,10158.39
20250125,A008,L006,0.0,0.0,9880.13
20250125,A009,L006,0.0,0.0,7943.91
20250125,A010,L005,7063.33,14322.08,11083.57
20250125,A012,L015,0.0,0.0,7147.86
20250125,A013,L007,0.0,8752.5,0.0
20250125,A017,L013,27657.5,12300.44,16534.420000000002
20250126,A004,L009,22598.449999999997,25233.260000000002,41468.57
20250126,A005,L016,11790.82,15831.82,19559.480000000003
20250126,A006,L016,786.45,0.0,0.0
20250126,A008,L006,8091.29,3320.96,0.0
20250126,A009,L006,6370.06,12838.66,0.0
20250126,A010,L005,18099.690000000002,0.0,22849.73
20250126,A012,L015,2827.96,706.34,1900.55
20250126,A013,L007,0.0,3261.62,10125.04
20250126,A017,L013,45055.71,27332.86,16685.39
20250127,A004,L009,38169.729999999996,5510.969999999999,33933.7
20250127,A005,L016,31043.8,2797.8500000000004,35385.07
20250127,A008,L006,3549.1899999999996,5190.99,21153.21
20250127,A010,L005,2534.7,595.8,6696.07
20250127,A012,L015,0.0,3679.92,0.0
20250127,A013,L007,0.0,5229.76,6500.93
20250127,A017,L013,17964.11,29258.59,22801.57
20250128,A004,L009,49702.87,11470.64,30534.33
20250128,A005,L016,9110.869999999999,22400.15,6780.99
20250128,A006,L016,0.0,0.0,5190.11
20250128,A008,L006,12647.99,4767.81,11751.869999999999
20250128,A009,L006,5259.9,1859.98,2369.02
20250128,A010,L005,6458.54,0.0,2146.44
20250128,A012,L015,0.0,0.0,4081.83
20250128,A013,L007,7035.49,0.0,9004.19
20250128,A017,L013,15696.72,0.0,9484.27
20250129,A004,L009,39025.89,16646.91,9551.37
20250129,A005,L016,17632.19,15403.24,24655.19
20250129,A006,L016,3479.53,0.0,3306.02
20250129,A008,L006,5646.27,4213.0,20365.39
20250129,A009,L006,1371.76,0.0,12627.48
20250129,A010,L005,11544.02,6063.24,1086.38
20250129,A012,L015,0.0,7044.35,5209.0
20250129,A013,L007,9795.39,769.55,0.0
20250129,A017,L013,10379.8,33953.35,51459.02
20250130,A004,L009,56592.33,25102.03,46147.59
20250130,A005,L016,5558.200000000001,19664.88,10293.16
20250130,A006,L016,0.0,0.0,4115.3
20250130,A008,L006,9155.0,7059.88,4850.2
20250130,A009,L006,0.0,4618.08,3405.91
20250130,A010,L005,14921.23,4381.719999999999,12505.61
20250130,A012,L015,0.0,5452.54,0.0
20250130,A013,L007,0.0,7356.339999999999,5879.04
20250130,A017,L013,31653.76,19167.23,16311.35
20250131,A004,L009,43667.94,37943.9,26840.36
20250131,A005,L016,1962.5,13177.94,12512.75
20250131,A006,L016,1485.98,3797.6,0.0
20250131,A008,L006,11910.82,23685.19,15727.92
20250131,A009,L006,0.0,0.0,1880.66
20250131,A010,L005,12476.84,20428.04,0.0
20250131,A012,L015,7495.82,6857.68,15109.880000000001
20250131,A013,L007,16827.38,0.0,0.0
20250131,A017,L013,9530.04,10658.64,1437.08
20250201,A004,L009,40435.43,47050.93,24035.9
20250201,A005,L016,6455.05,0.0,13490.119999999999
20250201,A006,L016,3241.91,0.0,0.0
20250201,A008,L006,12065.31,13946.06,10239.76
20250201,A009,L006,0.0,8719.630000000001,0.0
20250201,A010,L005,871.48,23217.2,8770.26
20250201,A012,L015,0.0,3765.48,0.0
20250201,A013,L007,0.0,2157.55,0.0
20250201,A017,L013,27621.4,3982.49,16553.52
20250202,A004,L009,40749.96,37449.86,30263.53
20250202,A005,L016,19538.59,3016.3500000000004,16995.17
20250202,A006,L016,0.0,6575.42,11848.27
20250202,A008,L006,0.0,3205.16,12712.14
20250202,A009,L006,0.0,895.03,2559.14
20250202,A010,L005,0.0,12169.78,3222.68
20250202,A012,L015,1054.9,0.0,9332.42
20250202,A017,L013,17535.6,35160.82,4228.43
20250203,A004,L009,26731.25,24760.010000000002,25142.72
20250203,A005,L016,21239.690000000002,3778.73,11144.470000000001
20250203,A006,L016,11955.35,3545.38,1719.56
20250203,A008,L006,0.0,2559.69,12663.689999999999
20250203,A009,L006,0.0,8904.7,0.0
20250203,A010,L005,13078.62,3119.03,15446.89
20250203,A012,L015,0.0,0.0,2222.66
20250203,A013,L007,0.0,0.0,1763.96
20250203,A017,L013,14504.94,16923.21,20820.859999999997
20250204,A004,L009,42825.62,28274.67,42466.21
20250204,A005,L016,1968.62,11366.27,13064.67
20250204,A006,L016,3692.52,9049.92,0.0
20250204,A008,L006,0.0,6147.81,0.0
20250204,A009,L006,5350.98,2952.04,3337.79
20250204,A010,L005,8332.15,4377.85,13208.460000000001
20250204,A012,L015,9896.27,5201.24,2528.39
20250204,A013,L007,0.0,7036.6,0.0
20250204,A017,L013,20393.510000000002,12298.380000000001,17730.739999999998
20250205,A004,L009,35648.46,31741.79,30423.300000000003
20250205,A005,L016,10834.31,12918.119999999999,14897.86
20250205,A006,L016,3769.05,0.0,0.0
20250205,A008,L006,2066.05,5136.51,0.0
20250205,A009,L006,0.0,2360.47,0.0
20250205,A010,L005,11830.68,9183.64,20210.7
20250205,A012,L015,0.0,4004.3,10855.71
20250205,A013,L007,12222.8,0.0,7674.58
20250205,A017,L013,11890.64,27184.34,22504.56
20250206,A004,L009,55122.17,43345.24,21004.02
20250206,A005,L016,876.83,21498.31,11285.38
20250206,A006,L016,1608.57,0.0,2678.19
20250206,A008,L006,12330.039999999999,3456.56,0.0
20250206,A009,L006,13438.21,2814.33,0.0
20250206,A010,L005,15019.210000000001,8627.95,29416.980000000003
20250206,A012,L015,0.0,3290.96,0.0
20250206,A013,L007,0.0,0.0,5207.33
20250206,A017,L013,26602.94,10916.4,19762.75
20250207,A004,L009,39121.23,31126.809999999998,28933.91
20250207,A005,L016,0.0,7701.540000000001,5628.38
20250207,A006,L016,4887.3,0.0,5279.89
20250207,A008,L006,23328.81,13396.470000000001,0.0
20250207,A009,L006,10432.31,0.0,10522.08
20250207,A010,L005,5693.15,11661.7,0.0
20250207,A012,L015,8600.95,0.0,7005.97
20250207,A013,L007,3018.69,0.0,0.0
20250207,A017,L013,20787.33,10061.7,22532.940000000002
20250208,A004,L009,27888.469999999998,39282.56,29410.269999999997
20250208,A005,L016,18959.66,13986.939999999999,12432.06
20250208,A006,L016,4120.32,4453.96,0.0
20250208,A008,L006,644.88,3037.7,856.13
20250208,A009,L006,3739.38,25713.08,0.0
20250208,A010,L005,2994.37,25072.54,7984.73
20250208,A012,L015,3048.52,7045.13,5494.63
20250208,A013,L007,5495.67,6470.82,773.57
20250208,A017,L013,28086.92,27062.64,21722.13
20250209,A004,L009,41546.020000000004,32040.45,41935.78
20250209,A005,L016,13425.670000000002,25013.48,7058.46
20250209,A006,L016,0.0,12482.210000000001,0.0
20250209,A008,L006,5362.35,6152.9400000000005,10146.83
20250209,A009,L006,11660.619999999999,0.0,0.0
20250209,A010,L005,11251.12,13757.7,9806.32
20250209,A012,L015,10074.38,0.0,1887.28
20250209,A013,L007,4435.55,0.0,10926.970000000001
20250209,A017,L013,17605.010000000002,5687.34,20718.92
20250210,A004,L009,44009.0,31958.37,36978.49
20250210,A005,L016,10102.7,5494.07,28527.19
20250210,A006,L016,0.0,0.0,9199.31
20250210,A008,L006,4953.2,2373.67,1698.87
20250210,A009,L006,11710.72,11403.560000000001,1271.5
20250210,A010,L005,3815.55,1508.18,0.0
20250210,A012,L015,9969.58,0.0,0.0
20250210,A013,L007,0.0,0.0,2038.1
20250210,A017,L013,24275.15,13797.45,23648.02
20250211,A004,L009,15716.26,37252.91,45689.74
20250211,A005,L016,13731.36,0.0,16798.64
20250211,A006,L016,11314.04,0.0,2793.13
20250211,A008,L006,10837.64,0.0,0.0
20250211,A009,L006,10583.48,4643.89,5360.62
20250211,A010,L005,8130.049999999999,6433.53,0.0
20250211,A012,L015,6208.54,0.0,9998.5
20250211,A017,L013,20367.39,9094.5,41880.07
20250212,A004,L009,24418.64,48052.43,40132.520000000004
20250212,A005,L016,10767.47,5036.59,20983.52
20250212,A006,L016,6991.450000000001,0.0,0.0
20250212,A008,L006,0.0,9861.96,0.0
20250212,A009,L006,0.0,0.0,4676.19
20250212,A010,L005,17744.34,18758.9,0.0
20250212,A012,L015,0.0,984.34,2123.61
20250212,A013,L007,7446.72,6130.08,0.0
20250212,A017,L013,12965.039999999999,18001.14,60552.479999999996
20250213,A004,L009,35539.58,29955.22,38089.54
20250213,A005,L016,11827.94,5520.38,3335.06
20250213,A006,L016,6561.41,11903.59,0.0
20250213,A008,L006,7830.08,12924.46,7133.24
20250213,A009,L006,2425.47,0.0,7123.37
20250213,A010,L005,6902.54,20867.49,3407.55
20250213,A012,L015,1664.35,2060.88,0.0
20250213,A013,L007,0.0,7315.22,0.0
20250213,A017,L013,30773.18,33786.72,17938.75
20250214,A004,L009,12757.82,35572.43,37882.07
20250214,A005,L016,10767.15,13733.029999999999,5248.55
20250214,A006,L016,3941.04,0.0,1707.04
20250214,A008,L006,8130.62,18389.2,6853.96
20250214,A009,L006,0.0,12632.68,8752.93
20250214,A010,L005,3409.66,5468.83,20880.39
20250214,A012,L015,4292.34,0.0,9956.630000000001
20250214,A013,L007,1243.53,0.0,0.0
20250214,A017,L013,25261.44,36933.13,14611.25
20250215,A004,L009,19102.17,31125.52,24901.36
20250215,A005,L016,2871.24,17800.19,9227.41
20250215,A006,L016,2282.92,1601.86,0.0
20250215,A008,L006,8071.46,15098.59,11616.33
20250215,A009,L006,0.0,0.0,9938.22
20250215,A010,L005,3852.32,15539.94,26479.59
20250215,A012,L015,0.0,2606.39,1808.33
20250215,A013,L007,0.0,23366.3,0.0
20250215,A017,L013,19652.38,29550.66,16881.1
20250216,A004,L009,38539.64,20715.22,41033.24
20250216,A005,L016,11599.29,14621.169999999998,13227.02
20250216,A006,L016,1847.55,4151.83,0.0
20250216,A008,L006,0.0,0.0,7292.030000000001
20250216,A009,L006,6593.28,0.0,0.0
20250216,A010,L005,9850.37,7981.36,2608.18
20250216,A012,L015,0.0,1429.71,2483.72
20250216,A013,L007,7520.44,0.0,0.0
20250216,A017,L013,8770.96,33094.86,0.0
20250217,A004,L009,9485.8,22694.05,42212.1
20250217,A005,L016,4601.48,6146.49,20151.65
20250217,A006,L016,3695.01,1655.55,0.0
20250217,A008,L006,1685.81,3173.95,962.91
20250217,A009,L006,0.0,0.0,6627.87
20250217,A010,L005,22871.83,10690.279999999999,17423.940000000002
20250217,A012,L015,0.0,5864.17,0.0
20250217,A013,L007,0.0,0.0,14891.9
20250217,A017,L013,21101.29,14909.81,26151.760000000002
20250218,A004,L009,33970.37,30819.07,35942.55
20250218,A005,L016,27750.64,3750.45,6373.129999999999
20250218,A008,L006,0.0,8920.09,0.0
20250218,A009,L006,2628.88,0.0,0.0
20250218,A010,L005,11655.810000000001,17299.28,6349.04
20250218,A012,L015,4302.66,15598.65,3116.07
20250218,A013,L007,6055.42,0.0,0.0
20250218,A017,L013,14339.07,18370.34,8288.45
20250219,A004,L009,41417.76,59197.06,28555.1
20250219,A005,L016,9381.23,10630.74,12233.52
20250219,A006,L016,0.0,0.0,6432.68
20250219,A008,L006,8450.82,19372.93,23331.82
20250219,A009,L006,1510.95,4300.01,0.0
20250219,A010,L005,13632.57,2115.31,8772.869999999999
20250219,A012,L015,2682.72,9412.869999999999,0.0
20250219,A013,L007,6604.68,11334.25,0.0
20250219,A017,L013,19427.83,16439.49,17964.379999999997
20250220,A004,L009,20202.36,37002.36,20836.28
20250220,A005,L016,14770.18,0.0,31249.03
20250220,A006,L016,3982.93,0.0,1247.0
20250220,A008,L006,9901.93,2373.56,0.0
20250220,A010,L005,6950.68,14198.960000000001,8001.389999999999
20250220,A012,L015,5315.01,1400.28,5556.33
20250220,A013,L007,0.0,6742.8099999999995,2524.04
20250220,A017,L013,21931.13,0.0,16301.8
20250221,A004,L009,26585.37,29497.38,29472.17
20250221,A005,L016,4078.37,16496.81,9850.51
20250221,A006,L016,0.0,0.0,2329.09
20250221,A008,L006,10288.18,8765.39,4320.11
20250221,A009,L006,0.0,6672.469999999999,0.0
20250221,A010,L005,20128.800000000003,0.0,1179.26
20250221,A012,L015,8312.51,1364.54,4889.36
20250221,A013,L007,0.0,11211.35,0.0
20250221,A017,L013,38208.43,6243.96,27084.160000000003
20250222,A004,L009,32052.73,46261.93,41074.61
20250222,A005,L016,0.0,6790.16,626.53
20250222,A006,L016,1815.91,0.0,1868.02
20250222,A010,L005,8964.16,15109.72,1096.6
20250222,A012,L015,0.0,9720.67,1096.08
20250222,A017,L013,21763.93,19030.47,39321.6
20250223,A004,L009,36229.8,38390.19,38993.46
20250223,A005,L016,31119.65,13330.310000000001,13477.189999999999
20250223,A006,L016,0.0,22494.55,5125.05
20250223,A008,L006,5878.34,10826.08,1905.0
20250223,A009,L006,3736.98,0.0,0.0
20250223,A010,L005,7879.09,17397.92,13802.4
20250223,A013,L007,0.0,1370.33,6315.51
20250223,A017,L013,21411.58,47304.17,20103.32
20250224,A004,L009,30695.05,32905.8,64826.28
20250224,A005,L016,11380.84,11580.07,7497.44
20250224,A006,L016,0.0,4838.45,0.0
20250224,A008,L006,1673.87,16604.9,0.0
20250224,A009,L006,0.0,6028.12,4703.41
20250224,A010,L005,11569.15,8747.99,13260.43
20250224,A012,L015,0.0,0.0,1429.67
20250224,A013,L007,4234.84,0.0,4210.03
20250224,A017,L013,25474.42,3888.63,1467.17
20250225,A004,L009,25937.65,43711.01,25430.18
20250225,A005,L016,12299.89,0.0,18956.739999999998
20250225,A006,L016,4853.9,6991.16,7675.27
20250225,A008,L006,1725.5,1281.18,6068.23
20250225,A010,L005,19872.39,7076.139999999999,13389.31
20250225,A012,L015,3830.63,0.0,2710.79
20250225,A017,L013,23397.02,16025.69,27518.73
20250226,A004,L009,28437.01,32412.97,44355.43
20250226,A005,L016,1792.19,18194.44,10783.22
20250226,A006,L016,0.0,2185.84,6636.07
20250226,A008,L006,3344.8,12421.67,0.0
20250226,A009,L006,1947.73,9391.460000000001,0.0
20250226,A010,L005,0.0,12395.79,4279.3
20250226,A012,L015,7996.7,4604.5,0.0
20250226,A013,L007,0.0,5707.29,5769.41
20250226,A017,L013,6118.37,13391.9,29590.77
20250227,A004,L009,10800.66,34572.18,38914.07
20250227,A005,L016,9605.12,19936.980000000003,16619.53
20250227,A006,L016,2013.31,4576.24,731.41
20250227,A008,L006,18061.11,1714.24,24376.989999999998
20250227,A009,L006,7721.4,0.0,0.0
20250227,A010,L005,8045.41,5837.66,9913.24
20250227,A012,L015,2900.83,0.0,0.0
20250227,A013,L007,2561.18,0.0,0.0
20250227,A017,L013,26186.21,15005.48,35606.310000000005
20250228,A004,L009,19609.31,32074.39,8726.83
20250228,A005,L016,12937.08,15162.380000000001,12175.91
20250228,A006,L016,0.0,7489.82,0.0
20250228,A008,L006,9744.41,7903.23,2822.85
20250228,A009,L006,0.0,4781.86,0.0
20250228,A010,L005,0.0,10915.95,19235.96
20250228,A012,L015,0.0,2606.41,3153.57
20250228,A013,L007,0.0,16874.0,0.0
20250228,A017,L013,7086.64,22847.3,19197.88
20250301,A004,L009,26525.14,49959.29,16964.96
20250301,A005,L016,13352.48,21907.690000000002,28514.15
20250301,A006,L016,0.0,6316.4,0.0
20250301,A008,L006,18804.32,0.0,972.31
20250301,A009,L006,0.0,2032.5,0.0
20250301,A010,L005,12108.130000000001,25540.690000000002,14384.2
20250301,A012,L015,0.0,9501.6,1509.36
20250301,A013,L007,1238.96,0.0,959.84
20250301,A017,L013,1249.49,1655.65,13716.880000000001
20250302,A004,L009,13148.11,17590.010000000002,35801.28
20250302,A005,L016,26771.690000000002,57832.909999999996,28843.12
20250302,A006,L016,3066.39,0.0,0.0
20250302,A008,L006,5213.66,3711.58,0.0
20250302,A009,L006,5663.25,0.0,5907.38
20250302,A010,L005,22498.0,30999.059999999998,15071.079999999998
20250302,A012,L015,0.0,9981.77,3148.3199999999997
20250302,A013,L007,0.0,789.6,0.0
20250302,A017,L013,37294.83,20836.86,20196.870000000003
20250303,A004,L009,56342.6,52998.36,17285.29
20250303,A005,L016,64858.13,56667.51,43787.95
20250303,A006,L016,9574.18,10922.05,0.0
20250303,A008,L006,3092.46,2891.1,5887.67
20250303,A009,L006,12991.869999999999,2265.29,6496.96
20250303,A010,L005,24311.7,8855.09,16198.339999999998
20250303,A012,L015,0.0,1267.71,0.0
20250303,A013,L007,0.0,0.0,2950.3
20250303,A017,L013,11395.170000000002,22402.34,38611.44
20250304,A004,L009,29362.28,32010.88,42132.39
20250304,A005,L016,28410.550000000003,71061.58,4896.8099999999995
20250304,A006,L016,0.0,2709.13,4760.9
20250304,A008,L006,2428.71,12910.65,6227.96
20250304,A010,L005,5965.75,3031.17,1107.49
20250304,A012,L015,3655.32,1726.78,0.0
20250304,A017,L013,23905.73,25442.789999999997,11408.75
20250305,A004,L009,20058.39,25312.239999999998,28540.0
20250305,A005,L016,14179.04,19032.5,17695.57
20250305,A006,L016,0.0,0.0,1496.4
20250305,A008,L006,1309.31,12082.54,0.0
20250305,A009,L006,10239.38,0.0,0.0
20250305,A010,L005,5978.51,23842.3,6559.25
20250305,A012,L015,9474.900000000001,0.0,11433.52
20250305,A013,L007,0.0,1812.74,531.33
20250305,A017,L013,42257.28,6186.65,16887.620000000003
